"","X","Amplitude_ID","Merged_ID","Total_Events","Total_Sessions","Usage_Time","First_Seen","Last_Seen","Num_Purchases","Total_Spent","amplitude_id","user_id","carrier","city","country","device","device_type","dma","ip_address","language","library","os","paying","platform","region","start_version","version","gp.Active.Projects","gp.Collected.Daily.Artwork","gp.Push.Enabled","gp.camera_permission","gp.camera_roll_count","gp.daily_artwork_count","gp.photos_permission","gp.project_count","gp.push_enabled"
"54","V253",8377246529,"",30,2,"2 minutes","Jul 23rd, 2016 (UTC)","Jul 23rd, 2016 (UTC)",0,"$0.00",8377246529,"CloudKit-d0be0d54292904781036d741e7e55cf6c840a68953d861d3fa293cc542b6bc625c4fd0e9ca4681700158d2e0e45e36c91002fdd2d221a2c446389725f4274ea2","Verizon","Oak Ridge","United States","Apple iPhone","Apple iPhone 5c","Knoxville, TN","98.70.105.41","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Tennessee","3.5.1","3.5.1",NA,NA,"","false",252,0,"true",11,"false"
"55","V254",7738111564,"",14,2,"a few seconds","Jul 2nd, 2016 (UTC)","Jul 3rd, 2016 (UTC)",0,"$0.00",7738111564,"CloudKit-0bf2f7e849f747f56c9c5b14a62a14e0eb7bc3d4c2d17de17cc45659cd7885bc85e5441ff64b2a028c46eed72f26d3a1e0701fbc0205f2028409041ed69d49fe","vf es","Madrid","Spain","Apple iPhone","Apple iPhone 5s","","47.62.182.135","Spanish","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Madrid","3.4.0","3.4.0",NA,NA,"","false",3060,0,"true",0,"false"
"56","V255",5833589378,"",1036,57,"2 hours","Apr 29th, 2016 (UTC)","Jul 25th, 2016 (UTC)",0,"$0.00",5833589378,"CloudKit-18959bb88a266fb8e68eb1dfab1302c41609592f8c28e84ddc07f58dec62b3409b327f2254ec1eeb7ddbd369430012ec590bc0325ddbd90bcd38143989b1a63e","Carrier","","Syria","Apple iPhone","Apple iPhone 6s","","46.213.188.138","Arabic","amplitude-ios/3.8.2","ios 9.3.3","","iOS","","3.3.2","3.5.1",NA,NA,"","false",817,0,"true",69,"false"
"57","V256",7675672679,"",80,1,"4 minutes","Jun 30th, 2016 (UTC)","Jun 30th, 2016 (UTC)",0,"$0.00",7675672679,"CloudKit-5471f44817860e160a432e63de68f10560960a71c95b15e4ce381650605a6bf148c35e7ead1bbffe56d0e759d9ced160b5b97561e36529890d23dd6ac9e64c02","SK Telecom","","South Korea","Apple iPhone","Apple iPhone 6","","203.226.207.105","Korean","amplitude-ios/3.7.0","ios 9.3.2","","iOS","","3.3.3","3.3.3",NA,NA,"","false",35,0,"true",1,"true"
"58","V257",7169482408,"",7,2,"a few seconds","Jun 14th, 2016 (UTC)","Jul 25th, 2016 (UTC)",0,"$0.00",7169482408,"CloudKit-0a0843848cbd9b364fe148d58cc8b071751ec8392c28cbe3877290a1e305f193a78336578e453df01a0fdc614a8184f891404f00f5fa4f058512aafc06c179ce","Sprint","Jeffersonville","United States","Apple iPhone","Apple iPhone 6 Plus","Louisville, KY","74.131.93.136","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Indiana","3.3.3","3.5.1",NA,NA,"","false",3095,0,"true",11,"false"
"59","V258",6592440977,"",52,2,"10 minutes","Feb 28th, 2016 (UTC)","Jul 3rd, 2016 (UTC)",0,"$0.00",6592440977,"CloudKit-fe18316925d266a4a8b51d64aede183aea9f7e374db5a716ee1b73415645863a57920f329e9d13658ce6ac3ae654df3e9dde8ceaccd0195f6d58a0154ebe3b06","AT&T","Zanesville","United States","Apple iPhone","Apple iPhone 6s Plus","Zanesville, OH","107.11.66.240","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Ohio","","3.4.0",NA,NA,"","false",2385,0,"true",1,"false"
"60","V259",6996035411,"",6,3,"a few seconds","Jun 8th, 2016 (UTC)","Jul 17th, 2016 (UTC)",0,"$0.00",6996035411,"CloudKit-e2459f0e91676cd615019eba5c9c5d330fa8b0aa6fc3170b58095c4251d8030d5bf55b306ac69cd7d6455dfad25cf95e6c0f507a484fb02ba9aec5c5b4ee337f","o2-de","Langenzenn","Germany","Apple iPhone","Apple iPhone 5s","","82.113.98.16","German","amplitude-ios/3.7.0","ios 9.2.1","","iOS","Bavaria","3.3.3","3.3.3",NA,NA,"","false",601,0,"true",0,"false"
"61","V260",7927144531,"",380,9,"36 minutes","Jul 9th, 2016 (UTC)","Jul 19th, 2016 (UTC)",0,"$0.00",7927144531,"","T-Mobile","Columbus","United States","Apple iPhone","Apple iPhone 6","Indianapolis, IN","73.102.33.87","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Indiana","3.4.0","3.5.1",NA,NA,"","false",1181,0,"true",18,"true"
"62","V261",6589453800,"7986264835",57,1,"5 minutes","Mar 23rd, 2016 (UTC)","Jul 11th, 2016 (UTC)",1,"$2.99",6589453800,"CloudKit-d698ee0e641d8008f625c3b4b63214d899be957fcf8e26de03bd08c40691d459c353e2cda48b24b2d0bc3118dee3948c3004d2b95bb5283a3ed4039e0f370003","CELCOM","Kuala Lumpur","Malaysia","Apple iPhone","Apple iPhone 5","","210.186.245.222","English","amplitude-ios/3.8.1","ios 9.3.2","true","iOS","Kuala Lumpur","","3.4.0",NA,NA,"","true",2455,6,"true",0,"false"
"63","V262",7778816570,"",87,2,"3 minutes","Jul 3rd, 2016 (UTC)","Jul 3rd, 2016 (UTC)",0,"$0.00",7778816570,"","Telia N","Nesttun","Norway","Apple iPhone","Apple iPhone 6s","","88.91.169.157","Norwegian","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Hordaland Fylke","3.4.0","3.4.0",NA,NA,"","false",443,0,"true",1,"false"
"64","V263",6592524770,"",41,4,"2 minutes","Feb 14th, 2016 (UTC)","Jul 2nd, 2016 (UTC)",0,"$0.00",6592524770,"CloudKit-2f50c2ba5570a24fe551c18c63419bc989602844b27440511d4b8238a94975c5c58c3f80055012b6aec6e504283f20a51163a6d56af4cb933273eb898a7bc9a3","Verizon","Brooklyn","United States","Apple iPhone","Apple iPhone 6s","New York, NY","24.46.221.252","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","New York","","3.4.0",NA,NA,"","false",3837,0,"true",11,"false"
"65","V264",7930507834,"",21,1,"a minute","Jul 9th, 2016 (UTC)","Jul 9th, 2016 (UTC)",0,"$0.00",7930507834,"","Verizon","Apple Valley","United States","Apple iPhone","Apple iPhone 6s","Los Angeles, CA","71.165.171.231","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","California","3.4.0","3.4.0",NA,NA,"","false",0,0,"false",0,"false"
"66","V265",7997732861,"",6,1,"a few seconds","Jul 11th, 2016 (UTC)","Jul 11th, 2016 (UTC)",0,"$0.00",7997732861,"CloudKit-fa0d66df351dce7e74d02f761839ef0271d90943b68376d9ab7109ea3a8571ad0c0c197f0ec6e7ee11a496390f2aa481aa6d50c77ba2515e8fe824dd97b01ffb","","Bury","United Kingdom","Apple iPad","Apple iPad Air 2","","86.178.54.241","English","amplitude-ios/3.8.1","ios 9.2","","iOS","Borough of Bury","3.4.0","3.4.0",NA,NA,"","false",0,0,"false",0,"false"
"67","V266",8354650577,"",4,1,"7 minutes","Jul 22nd, 2016 (UTC)","Jul 22nd, 2016 (UTC)",0,"$0.00",8354650577,"CloudKit-97350715defc533b728ee156586ef355190047be9089bde908a133dcd1347f81221a1dfd6cf1967e9eaf0524d6e0814f4e599b97c968bee29195bd699c9371cd","AT&T","Yuba City","United States","Apple iPhone","Apple iPhone 6","Sacramento-Stockton-Modesto, CA","108.224.106.207","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","California","3.5.1","3.5.1",NA,NA,"","false",0,0,"false",11,"false"
"68","V267",6698159994,"",159,3,"22 minutes","May 29th, 2016 (UTC)","Jul 22nd, 2016 (UTC)",0,"$0.00",6698159994,"CloudKit-ac3cd93587739652c49d3ffc63a43f703f92c2f0ff4ff10ff2e0b8c7a555768ceaddc089c71bc335307159fca73ed0e4fd4ff91ad1e056a323f5531fe9cbb269","AT&T","Pompano Beach","United States","Apple iPhone","Apple iPhone 5s","Miami-Ft. Lauderdale, FL","73.85.206.240","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Florida","3.3.3","3.5.1",NA,NA,"","false",1203,0,"true",20,"false"
"69","V268",6026781888,"",215,21,"an hour","Apr 17th, 2016 (UTC)","Jul 4th, 2016 (UTC)",0,"$0.00",6026781888,"CloudKit-da89855ca7a78190c460dc1cd99a7eacc1158d782106766ac2bbfc84b2b9d887614463aa334d336303b9d4c29bdc1637dc06d0128a11e51a8fef0ea0356bbfe6","Verizon","Raleigh","United States","Apple iPad","Apple iPad 3","Raleigh-Durham (Fayetteville), NC","107.77.160.26","English","amplitude-ios/3.8.1","ios 8.2","","iOS","North Carolina","3.3.2","3.4.0",7,NA,"","true",696,0,"true",14,"true"
"70","V269",6313952525,"",134,4,"11 minutes","May 17th, 2016 (UTC)","Jul 13th, 2016 (UTC)",0,"$0.00",6313952525,"CloudKit-4cd15e06663da11b0c9183d047b2930bb42fef68797069ad8f51c18f70e7fbbffb8c9392c6cba17749e4f5bc785332b045cecc8f4b999fafa1b83f05252b25ed","COSMOTE","Elassona","Greece","Apple iPhone","Apple iPhone 6s","","79.130.84.153","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Nomos Larisis","3.3.3","3.4.0",NA,NA,"","false",2353,0,"true",1,"false"
"71","V270",8265586706,"",10,2,"a few seconds","Jul 20th, 2016 (UTC)","Jul 21st, 2016 (UTC)",0,"$0.00",8265586706,"","中国移动","Beijing","China","Apple iPhone","Apple iPhone 6s","","210.78.142.159","Chinese","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Beijing","3.5.1","3.5.1",NA,NA,"","false",0,0,"false",11,"false"
"72","V271",8442969591,"",85,1,"3 minutes","Jul 26th, 2016 (UTC)","Jul 26th, 2016 (UTC)",0,"$0.00",8442969591,"CloudKit-45ec46a108c515dc89daae95deda80fc0d4b90981296da556b9bcef52c18f2d3753bfbf98986a243ceb5c4d78aabed271fbfb79759dd9f2a452aa43cca1c5c8a","TFW","Tahlequah","United States","Apple iPhone","Apple iPhone 6s Plus","Tulsa, OK","206.255.122.111","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Oklahoma","3.5.1","3.5.1",NA,NA,"","false",551,1,"true",11,"false"
"73","V272",7151229927,"",NA,NA,"","","",NA,"",7151229927,"CloudKit-31a3d38144b63c457fa48d8e80f3e929ae12707db1487e3879b48234017557335f4a2f2678d4cf0aa2b9d3d7d45bc1bd158e25bc1f6b5bb91360ea2a615e8ba2","Indosat","Solo","Indonesia","Apple iPhone","Apple iPhone 5s","","182.253.117.50","Indonesian","amplitude-ios/3.8.1","ios 9.3.2","","iOS","South Sulawesi","3.3.3","3.4.0",NA,NA,"","true",147,8,"true",6,"true"
"74","V273",6591811980,"",77,2,"7 minutes","Feb 6th, 2016 (UTC)","Jul 25th, 2016 (UTC)",0,"$0.00",6591811980,"CloudKit-9b1482333a6fd15c7b8b70a65471807cae5bc6b7bb2769e6f5a7cd80491b0576de93023145de4e20067ec5d8ffcf2397574f5920c62fe10f6e5c585b4cb16d93","T-Mobile","Bay Minette","United States","Apple iPad","Apple iPad Air 2","Mobile, AL-Pensacola, FL","108.249.157.52","English","amplitude-ios/3.8.2","ios 9.3.3","","iOS","Alabama","","3.5.1",NA,NA,"","false",941,0,"true",70,"false"
"75","V274",7444015343,"",355,6,"20 minutes","Jun 22nd, 2016 (UTC)","Jul 20th, 2016 (UTC)",0,"$0.00",7444015343,"CloudKit-0fd09699b2473dce3d24a47a636275cd3c8d2cd9e24823486c159395ea95e6b0e751728cd1484442fed3db52fb06b1040eaf18b9b48afcd551c98c7a2c45b24b","AT&T","Chicago Ridge","United States","Apple iPhone","Apple iPhone 6s","Chicago, IL","50.194.76.1","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Illinois","3.3.3","3.4.0",NA,NA,"","false",490,0,"true",1,"false"
"76","V275",8282503224,"",6,1,"a few seconds","Jul 20th, 2016 (UTC)","Jul 20th, 2016 (UTC)",0,"$0.00",8282503224,"CloudKit-cbe18ae31705a5f8400910e65773d2e91b94ac16466e4592537f7a1d221acb5628166ec6c9eee3d64bd961a65184962230bb4485810ac9390b084db978cd9c22","Verizon","Hartland","United States","Apple iPhone","Apple iPhone 6","Milwaukee, WI","174.197.18.128","English","amplitude-ios/3.8.2","ios 8.3","","iOS","Wisconsin","3.5.1","3.5.1",NA,NA,"","false",408,0,"true",11,"false"
"77","V276",8273042254,"",2,1,"a few seconds","Jul 20th, 2016 (UTC)","Jul 20th, 2016 (UTC)",0,"$0.00",8273042254,"","STC","Riyadh","Saudi Arabia","Apple iPhone","Apple iPhone 6","","95.219.86.249","Arabic","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Ar Riyāḑ","3.5.1","3.5.1",NA,NA,"","false",2458,1,"true",12,"false"
"78","V277",5892004953,"",303,22,"2 hours","May 2nd, 2016 (UTC)","Jul 16th, 2016 (UTC)",0,"$0.00",5892004953,"CloudKit-014e6f48f1732aabc504c6c072651fc690008b571e2207822efc050d1bc55733b23cb6a4c1dadd39444c24d529244fae82928e3639195f50c5e435bf2b437e4a","voda AU","Leichhardt","Australia","Apple iPad","Apple iPad Mini 3","","49.191.132.122","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","New South Wales","3.3.2","3.5.0",NA,NA,"","false",711,1,"true",19,"false"
"79","V278",7831745209,"",131,2,"10 minutes","Jul 5th, 2016 (UTC)","Jul 6th, 2016 (UTC)",0,"$0.00",7831745209,"FB9A67B8-401B-493F-A5B6-844B816A9DDF","AT&T","Philadelphia","United States","Apple iPhone","Apple iPhone 6","Philadelphia, PA","107.77.193.204","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Pennsylvania","3.4.0","3.4.0",NA,NA,"","false",731,0,"true",3,"false"
"80","V279",7819808052,"",13,1,"a few seconds","Jul 5th, 2016 (UTC)","Jul 5th, 2016 (UTC)",0,"$0.00",7819808052,"CloudKit-523dc59be01d475877447c30d079f07a4a51a448f3b3955a13cf4cc229fcdaaffbebaeff854f99eb304a26ac224a001c3d7e590f8cc3a84ce9f0254692e8713a","中国移动","Changsha","China","Apple iPhone","Apple iPhone 6 Plus","","58.20.82.143","Chinese","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Hunan","3.4.0","3.4.0",NA,NA,"","false",0,0,"true",0,"false"
"81","V280",6027651116,"6735551857",189,3,"12 minutes","May 7th, 2016 (UTC)","Jul 9th, 2016 (UTC)",0,"$0.00",6027651116,"CloudKit-ea1b1c86eb7530f75dafea47914034a59e3bc6ac9e313d16ad2b561285049eb126e8205ba148cc43d57de09d01348635e6f38c6ce996fce486ca948b48aac837","dtac","Ban Hua Samrong","Thailand","Apple iPhone","Apple iPhone 6","","125.27.20.29","Thai","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Changwat Chachoengsao","3.3.2","3.4.0",NA,NA,"","false",237,0,"true",1,"false"
"82","V281",7935046850,"",3,1,"a few seconds","Jul 9th, 2016 (UTC)","Jul 9th, 2016 (UTC)",0,"$0.00",7935046850,"","voda AU","Brunswick","Australia","Apple iPhone","Apple iPhone 6 Plus","","120.21.66.104","English","amplitude-ios/3.8.1","ios 9.2","","iOS","Victoria","3.4.0","3.4.0",NA,NA,"","false",0,0,"false",0,"false"
"83","V282",5821305319,"",NA,NA,"","","",NA,"",5821305319,"CloudKit-3000ef6f5b6672e33958f6cd13d1ea4e1fe7c661291f484d74810465f87f93722629b3b24a23d7e22ee1e8396a909d46090c9f2ae53070c5ac8645fef27a9ac8","Meteor","Cork","Ireland","Apple iPhone","Apple iPhone 6 Plus","","78.152.254.181","German","amplitude-ios/3.8.2","ios 9.3.3","","iOS","County Cork","3.3.1","3.5.1",18,3,"true","false",3762,449,"true",53,"true"
"84","V283",7418867464,"",290,5,"21 minutes","Jun 22nd, 2016 (UTC)","Jul 2nd, 2016 (UTC)",0,"$0.00",7418867464,"CloudKit-d25c8a05f4a77a98d5affdd449a37db585d12595b717df68f0f2d35bb8a102f6ac1114bb0b342889d25dfa32e2c1a41109ddf33c9bdd388f774886284d41a62a","TIM","Porto Alegre","Brazil","Apple iPhone","Apple iPhone 5c","","201.35.158.4","Portuguese","amplitude-ios/3.8.1","ios 9.0.1","","iOS","Rio Grande do Sul","3.3.3","3.4.0",NA,NA,"","false",1264,0,"true",4,"false"
"85","V284",7723224082,"",23,1,"2 minutes","Jul 1st, 2016 (UTC)","Jul 1st, 2016 (UTC)",0,"$0.00",7723224082,"","Sunrise","Munchenstein","Switzerland","Apple iPhone","Apple iPhone 6","","84.227.180.34","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Basel-Landschaft","3.4.0","3.4.0",NA,NA,"","false",16962,11,"true",3,"true"
"86","V285",6084756853,"",NA,NA,"","","",NA,"",6084756853,"CloudKit-a95b1322bf812dde6ef640039ef4ad8a7fa217ebe15c2f48274abea4f774d99d958591d2beb0f25777f80d0fd6da8d2b8c377b8387e451d656a09afcc4d6df81","Sprint","Buffalo","United States","Apple iPhone","Apple iPhone 6s Plus","Buffalo, NY","76.180.35.220","English","amplitude-ios/3.8.2","ios 9.3.3","","iOS","New York","3.3.3","3.5.1",NA,NA,"","true",1418,0,"true",48,"false"
"87","V286",6459225550,"",144,7,"17 minutes","May 22nd, 2016 (UTC)","Jul 15th, 2016 (UTC)",0,"$0.00",6459225550,"CloudKit-fc4cb9b9d0f5e22820848a4cf86b8d81292c014142ce549c7fcbecca2f1f27f03701e9a07a22ce7144a031452ecc92a41daa3428e74bb7f4da88766e9efda9b0","SK Telecom","Seoul","South Korea","Apple iPhone","Apple iPhone 6","","211.245.225.213","Chinese","amplitude-ios/3.8.1","ios 9.3","","iOS","Seoul","3.3.3","3.4.0",NA,NA,"","false",146,0,"true",1,"false"
"88","V287",7739761335,"",24,2,"a minute","May 20th, 2016 (UTC)","Jul 2nd, 2016 (UTC)",0,"$0.00",7739761335,"CloudKit-f1c39674348746c356a63a2903b11b5ddffe38e884b2bb012da95656273c64cbf5380fb8c83c87c876ac6b0b468dc459f98611c1da7d7f28dc58da159f624df3","","Belmopan","Belize","Apple iPad","Apple iPad 2","","179.42.249.211","English","amplitude-ios/3.8.1","ios 9.3.1","","iOS","Cayo District","3.3.3","3.4.0",2,NA,"","false",157,0,"true",2,"true"
"89","V288",5875665758,"",378,36,"an hour","Apr 27th, 2016 (UTC)","Jul 5th, 2016 (UTC)",0,"$0.00",5875665758,"CloudKit-ec36ff257d21912d423461e80c388bbca38ab964f13e2ed3ac4d8852f120a14eb2a06aa73e856cbc2d8bf89e2196c58fa9eadce2aa7e86f5a8ba3b41aa121fb2","KDDI","Sakai","Japan","Apple iPhone","Apple iPhone 6","","106.131.81.160","Japanese","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Ōsaka","3.3.2","3.4.0",8,NA,"","false",886,0,"true",19,"true"
"90","V289",7982905297,"",17,1,"a minute","Jul 11th, 2016 (UTC)","Jul 11th, 2016 (UTC)",0,"$0.00",7982905297,"CloudKit-563aedd2987977cee6a373d31f7586a7fadc505161fc2a76414be935de652ab163061a92aa6ce88ca5c6e2174ea7c74f39a3b407f94318c8152a808843ab8181","AT&T","Atlanta","United States","Apple iPhone","Apple iPhone 6 Plus","Atlanta, GA","107.215.58.157","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Georgia","3.4.0","3.4.0",NA,NA,"","false",0,0,"false",0,"false"
"91","V290",5977356815,"",775,17,"2 hours","May 5th, 2016 (UTC)","Jul 19th, 2016 (UTC)",0,"$0.00",5977356815,"CloudKit-ad830da0121e79d50d14c5d25f569022ff5fc93ad46532d17cca39be5d76566f10cf585524b890040e3aff19957f7e2473881fac7c85929c28a555981918ef8d","Maxis","Kuala Lumpur","Malaysia","Apple iPhone","Apple iPhone 6s","","219.92.135.56","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Kuala Lumpur","3.3.2","3.5.1",NA,NA,"","true",4654,1,"true",24,"false"
"92","V291",6589992517,"",204,13,"29 minutes","Mar 1st, 2016 (UTC)","Jul 14th, 2016 (UTC)",0,"$0.00",6589992517,"CloudKit-7382334e5703cb94c41f6d7a6c305bf2e44f32fa31720f45b39c7d4782773acc340f70de469830b22692661fda2bccec81845451686fc84db831f05aa8a07fc5","IUSACELL","Tepic","Mexico","Apple iPhone","Apple iPhone 5","","189.182.63.8","Spanish","amplitude-ios/3.8.1","ios 9.3.1","","iOS","Nayarit","","3.4.0",NA,NA,"","false",239,0,"true",11,"false"
"93","V292",5826575269,"",NA,NA,"","","",NA,"",5826575269,"CloudKit-2e5967936162e33f5ed3e197810f535852be5a9aebb74f04064e73813fb6d3cf233fa8eb075d2c814751046171199fe297283c040676cff1cc1b16093bf989a1","T-Mobile NL","Katwijk","Netherlands","Apple iPhone","Apple iPhone 6 Plus","","84.241.200.82","Dutch","amplitude-ios/3.8.1","ios 9.3.2","","iOS","South Holland","3.3.2","3.4.0",NA,NA,"","false",825,1,"true",151,"false"
"94","V293",6152231450,"",1242,15,"an hour","May 12th, 2016 (UTC)","Jul 3rd, 2016 (UTC)",0,"$0.00",6152231450,"CloudKit-0c3ba07f036e6c8f13fdf392490539e67138497858371ca0b1ef248185bdf9ce9d7eff8b34ca7c4e8832cf3c6fad38e21e5f126853ff25f609a2cc91be1094af","Verizon","Manchester","United States","Apple iPhone","Apple iPhone 6","Boston, MA-Manchester, NH","107.3.58.199","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","New Hampshire","3.3.3","3.4.0",NA,NA,"","true",188,5,"true",33,"false"
"95","V294",5839713644,"",6,2,"a few seconds","Apr 29th, 2016 (UTC)","Jul 15th, 2016 (UTC)",0,"$0.00",5839713644,"CloudKit-b1ac4bc77cef7acf7cf700865eaabd10713c122efd5d7cdf02017d3131229e644edc679f8328c08cca252e9f90c5efb5734b501abcdad757fc27ebd30ec1c82f","Sprint","Honolulu","United States","Apple iPhone","Apple iPhone 6 Plus","Honolulu, HI","128.171.157.114","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Hawaii","3.3.2","3.5.0",NA,NA,"","false",121,0,"true",11,"false"
"96","V295",6593341861,"",3,1,"a few seconds","Apr 13th, 2016 (UTC)","Jul 23rd, 2016 (UTC)",0,"$0.00",6593341861,"CloudKit-c4e50649485a1b502740033f90b76d850eeafa3661220701afb43b3c59f9a12cdcb047fbadb8f7ff1e6ddc9c35ef28381b943b5e5c24a26de72c159890bf252f","KPN NL","Amsterdam","Netherlands","Apple iPhone","Apple iPhone 6s","","213.127.38.76","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","North Holland","","3.5.1",NA,NA,"","false",2151,0,"true",13,"false"
"97","V296",7551903164,"",25,2,"4 minutes","Jun 26th, 2016 (UTC)","Jun 26th, 2016 (UTC)",0,"$0.00",7551903164,"CloudKit-be8637fe4a50fbcf5c259ea29d1b5f40678d792fdc639106f5019e0ae3df4e483025b4592760b4e3d7cd4b0763805c61f38938b3d5f6f040eb12d4a065521b8d","AT&T","El Cerrito","United States","Apple iPad","Apple iPad 4","San Francisco-Oakland-San Jose, CA","69.109.116.231","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","California","3.3.3","3.3.3",NA,NA,"","false",3831,0,"true",1,"false"
"98","V297",8095913791,"",12,2,"a few seconds","Jul 14th, 2016 (UTC)","Jul 21st, 2016 (UTC)",0,"$0.00",8095913791,"CloudKit-f240a994bb235928e56c23171778887d827d39128c4f6a629893f69ccf8f7ab24eddf5afb024835157427d18368415e67f97230cf435b471f2db5519ae10ddb1","AT&T","Bowie","United States","Apple iPhone","Apple iPhone 6 Plus","Washington, DC (Hagerstown, MD)","107.77.202.48","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Maryland","3.4.0","3.5.1",NA,NA,"","false",2235,0,"true",11,"false"
"99","V298",7605646674,"",5,2,"a few seconds","Jun 2nd, 2016 (UTC)","Jun 28th, 2016 (UTC)",0,"$0.00",7605646674,"CloudKit-9fc94a9c5d0431ba90512fd430273770ab65b9710bb5bc1550b3604ee4d83d6ae5a58d6cd6f2ebbc9fd7997e0c2284a0fe7f14080a296b3e03874f9ca5e8b7d2","Orange France","Nantes","France","Apple iPhone","Apple iPhone 6s","","90.105.172.157","French","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Loire-Atlantique","3.3.3","3.3.3",NA,NA,"","false",0,0,"false",0,"false"
"100","V299",8359882446,"",32,1,"2 minutes","Jul 23rd, 2016 (UTC)","Jul 23rd, 2016 (UTC)",0,"$0.00",8359882446,"CloudKit-1419569bfa851ab36342cc2d0f33e72681a90bd8e417076dc1dd17de9beb65082c58b5670134531567ca37fa8f048a13821566e0a5b2b0e41dee2a51c18e0f01","Claro Brasil","Barueri","Brazil","Apple iPhone","Apple iPhone 6 Plus","","179.213.148.204","Portuguese","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Sao Paulo","3.5.1","3.5.1",NA,NA,"","false",546,0,"true",11,"false"
"101","V2100",5881639838,"6298463812",31,9,"11 minutes","Apr 29th, 2016 (UTC)","Jul 12th, 2016 (UTC)",0,"$0.00",5881639838,"CloudKit-69524e092124b3b3031d401cfd005780eff0cd9afc5ee4511e4ae52b079750a15788ae3a560f73a0b7a5b2331b1ef17cbcdb8bd22de005650bd9463819cee8b2","Bell","Edmonton","Canada","Apple iPhone","Apple iPhone 6","","174.90.223.25","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Alberta","3.3.2","3.4.0",NA,NA,"","false",53,1,"true",0,"false"
"102","V2101",5810813495,"",NA,NA,"","","",NA,"",5810813495,"","Verizon","Statesville","United States","Apple iPhone","Apple iPhone 6 Plus","Charlotte, NC","75.190.86.112","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","North Carolina","3.3.2","3.4.0",NA,NA,"","false",116,0,"true",22,"false"
"103","V2102",7053606034,"",31,3,"3 minutes","Jun 9th, 2016 (UTC)","Jul 11th, 2016 (UTC)",0,"$0.00",7053606034,"1C568A0C-52ED-4188-BC6E-D2475B4D20FD","TELIA","Vejle","Denmark","Apple iPhone","Apple iPhone 6","","86.52.175.107","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","South Denmark","3.3.3","3.4.0",NA,NA,"","false",4525,0,"true",3,"true"
"104","V2103",7681834095,"",72,1,"2 minutes","Jun 30th, 2016 (UTC)","Jun 30th, 2016 (UTC)",0,"$0.00",7681834095,"CloudKit-a683f859f1e6e340a8780551f9dc8e230e835b6ae0ac8d804bc84932f30b85a70d956866da3acddc28092c072aa1b400648e9348a3c2e05b3cb65ce0092d18cc","SmarTone","Macao","Macau","Apple iPhone","Apple iPhone 6","","116.193.12.14","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","","3.3.3","3.3.3",NA,NA,"","false",2722,0,"true",2,"false"
