"","X","Amplitude_ID","Merged_ID","Total_Events","Total_Sessions","Usage_Time","First_Seen","Last_Seen","Num_Purchases","Total_Spent","amplitude_id","user_id","carrier","city","country","device","device_type","dma","ip_address","language","library","os","paying","platform","region","start_version","version","gp.Active.Projects","gp.Collected.Daily.Artwork","gp.Push.Enabled","gp.camera_permission","gp.camera_roll_count","gp.daily_artwork_count","gp.photos_permission","gp.project_count","gp.push_enabled"
"1406","V2972",6784292001,"","4","2","a few seconds","Jun 1st, 2016 (UTC)","Jul 9th, 2016 (UTC)","0","$0.00",6784292001,"CloudKit-40c5b8eb19ee13b93dbb31d3e3f84ef5a1d26b11e4f92bc2949dec01f150b66f05507425787cdfb38f83bfd1121f99c50fb5d5b08138a675f279391f171bbeb6","VF CZ","Jablonec nad Nisou","Czech Republic","Apple iPhone","Apple iPhone 5s","","83.208.235.188","Czech","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Jablonec nad Nisou District","3.3.3","3.4.0",NA,NA,"","false",1161,0,"true",0,"true"
"1407","V2973",7525500821,"","82","5","6 minutes","Jun 25th, 2016 (UTC)","Jul 3rd, 2016 (UTC)","0","$0.00",7525500821,"CloudKit-127b8d593970023e1c331e08a5725302d889e2cde471f6ae27eba81b5710e9280c750b9b32f2a3d77ee183922c16d74585a1490cc7838dbef95cffe751ec1694","CSL","Central District","Hong Kong","Apple iPhone","Apple iPhone 6 Plus","","61.18.138.70","Japanese","amplitude-ios/3.8.1","ios 9.2.1","","iOS","","3.3.3","3.4.0",NA,NA,"","false",3523,1,"true",1,"true"
"1408","V2974",6595005680,"","67","1","6 minutes","Mar 18th, 2016 (UTC)","Jun 27th, 2016 (UTC)","0","$0.00",6595005680,"CloudKit-17eb54bff1882da35d44527f277828a5e9f6579a1737501684575037e2cf14ce49f02356c68e769d26627b2940c990257073a6986d4717b63702b3be83af67c4","Sprint","Orlando","United States","Apple iPhone","Apple iPhone 6","Orlando-Daytona Beach, FL","66.87.149.152","English","amplitude-ios/3.7.0","ios 9.2.1","","iOS","Florida","","3.3.3",NA,NA,"","false",1736,0,"true",6,"false"
"1409","V2975",6104547402,"","440","19","33 minutes","May 10th, 2016 (UTC)","Jul 21st, 2016 (UTC)","0","$0.00",6104547402,"CloudKit-6eef343429f35548367137532b7d7665277264172cfa39c578e656387fa63476fc9fd53cf7432336156f767654dac708d7a09893581e9b9fc6bb4be292bc3e76","Verizon","Hopkins","United States","Apple iPhone","Apple iPhone 6","Minneapolis-St. Paul, MN","174.219.141.248","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Minnesota","3.3.3","3.5.1",NA,NA,"","false",1528,0,"true",51,"false"
"1410","V2976",5846761087,"","132","31","9 minutes","Apr 26th, 2016 (UTC)","Jun 27th, 2016 (UTC)","0","$0.00",5846761087,"CloudKit-d2bf63e4a6c62707df70a74f43ecfef131ce6d07ab84949a61725f91b68f318b30535ad1ecc37f03c9a736a6071a36c0374a9d4dd9327c0880b2d767e1741902","AT&T","Bellflower","United States","Apple iPhone","Apple iPhone 6","Los Angeles, CA","98.148.116.130","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","California","3.3.2","3.3.3",28,NA,"","true",3764,41,"true",30,"true"
"1411","V2977",6594088491,"","191","3","16 minutes","Mar 27th, 2016 (UTC)","Jul 11th, 2016 (UTC)","0","$0.00",6594088491,"CloudKit-b8a0b07c8f07c658c6daefa720de65c6537ced273e5e55168c4e60490aca00ded203e6203265ebc1937bc529325a65cff2c00de19a13711fbbd1e91acbc987f2","KPN NL","","Netherlands","Apple iPhone","Apple iPhone 6","","188.207.110.87","Dutch","amplitude-ios/3.8.1","ios 9.3.2","","iOS","","","3.4.0",NA,NA,"","true",2858,0,"true",5,"false"
"1412","V2978",5881229311,"","965","32","2 hours","May 1st, 2016 (UTC)","Jul 24th, 2016 (UTC)","0","$0.00",5881229311,"CloudKit-c99cbd691a25e406c461902de358b081ea0864fd2b966f05edf11553e74120167ac9bd8f7d833782b6063250af94e643146c25daad72b2239bced54823dcdfcf","Verizon","Prague","Czech Republic","Apple iPhone","Apple iPhone 6","","46.13.171.186","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Hlavni mesto Praha","3.3.2","3.5.1",NA,NA,"","false",4924,0,"true",49,"false"
"1413","V2979",6200119166,"","12","3","a few seconds","May 13th, 2016 (UTC)","Jul 21st, 2016 (UTC)","0","$0.00",6200119166,"CloudKit-5a5da25fa2fe88eb16604771c58f99169f829068ca9f4dac90d62f9a4e1feb683afa9623be1a573c8d01003520a980b127eab693c35c75cee0e024c2bbba457a","Verizon","Mission Viejo","United States","Apple iPhone","Apple iPhone 6s","Los Angeles, CA","68.228.91.122","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","California","3.3.3","3.5.1",NA,NA,"","true",5752,0,"true",16,"false"
"1414","V2980",8444024222,"","74","2","4 minutes","Jul 26th, 2016 (UTC)","Jul 26th, 2016 (UTC)","0","$0.00",8444024222,"","AT&T","Los Angeles","United States","Apple iPhone","Apple iPhone 6","Los Angeles, CA","107.77.230.17","English","amplitude-ios/3.8.2","ios 9.1","","iOS","California","3.5.1","3.5.1",NA,NA,"","false",0,0,"true",11,"false"
"1415","V2981",8162896890,"","38","2","4 minutes","Jul 16th, 2016 (UTC)","Jul 16th, 2016 (UTC)","0","$0.00",8162896890,"CloudKit-ab0f6816d2e3c6d19da9ea45a0cb7a7b3247eace50b8926f344b91238ac6926f7f19b8c18d18ac9e7518569c16c333e7787d6a8cbcaa2601e020b61d08f43ee1","Verizon","Phoenix","United States","Apple iPhone","Apple iPhone 6s","Phoenix, AZ","98.165.140.181","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Arizona","3.5.0","3.5.0",NA,NA,"","false",2946,6,"true",11,"false"
"1416","V2982",8333882625,"","3","2","a few seconds","May 23rd, 2016 (UTC)","Jul 22nd, 2016 (UTC)","0","$0.00",8333882625,"","STC","Khobar","Saudi Arabia","Apple iPhone","Apple iPhone 6s","","37.106.16.171","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Eastern Province","3.3.3","3.5.1",NA,NA,"","false",4740,0,"true",11,"false"
"1417","V2983",5970955831,"","1313","53","2 hours","May 5th, 2016 (UTC)","Jul 28th, 2016 (UTC)","0","$0.00",5970955831,"CloudKit-5c2703eaa82e9d4420fae0b283dff5588553b4f44ccb49dea9a7ff828b9fe78b1ee76c5cba3217c603bcb4c7738491239a91ebb59381676ef7fe793ce1a76214","TIGO","Guatemala City","Guatemala","Apple iPhone","Apple iPhone 6","","190.104.112.163","Spanish","amplitude-ios/3.8.2","ios 9.3.3","","iOS","Departamento de Guatemala","3.3.2","3.5.1",NA,NA,"","false",423,117,"true",13,"true"
"1418","V2984",8045647758,"","2","1","a few seconds","Jul 13th, 2016 (UTC)","Jul 13th, 2016 (UTC)","0","$0.00",8045647758,"","Verizon","San Clemente","United States","Apple iPhone","Apple iPhone 5s","Los Angeles, CA","68.225.232.95","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","California","3.4.0","3.4.0",NA,NA,"","false",802,0,"true",0,"true"
"1419","V2985",6054642983,"","421","8","28 minutes","Apr 29th, 2016 (UTC)","Jul 25th, 2016 (UTC)","0","$0.00",6054642983,"CloudKit-3929e7892ad7089ce4f85d5a5ffdada3e1bd2cc700222ff390ca4c3bf5516c0af404942ee7e96f56901bc01c91b7b5e2335b884d3e278bcbc6da877972a1885e","中国移动","","Hong Kong","Apple iPhone","Apple iPhone 6 Plus","","103.192.224.101","Chinese","amplitude-ios/3.8.2","ios 9.3.2","","iOS","","3.3.2","3.5.1",NA,NA,"","true",1438,0,"true",16,"false"
"1420","V2986",5907146545,"","100","3","6 minutes","May 2nd, 2016 (UTC)","Jul 25th, 2016 (UTC)","0","$0.00",5907146545,"CloudKit-b7b0c30f707105a2af3933621aec33a8571e697de157f8abc0f45ef544891563ddd4777aede16e1dea5335e109dd8728ca19a7d8751fb85fc07e144c1d66c978","Mobily","Dammam","Saudi Arabia","Apple iPhone","Apple iPhone 6","","95.218.211.81","Arabic","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Eastern Province","3.3.2","3.5.1",NA,NA,"","false",895,0,"true",14,"false"
"1421","V2987",6590386476,"","11","1","a few seconds","Feb 26th, 2016 (UTC)","Jul 3rd, 2016 (UTC)","0","$0.00",6590386476,"CloudKit-f4aec530f7412bec295bfa29aef56ee540e4c882df2dbdfb0d711a5ef45491346e502cf1da1311f7db8fdd07d883c84b8227d93033441949c0fd6156e467d973","LG U+","Seoul","South Korea","Apple iPhone","Apple iPhone 6s","","122.43.29.215","Korean","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Seoul","","3.4.0",NA,NA,"","false",287,0,"true",0,"false"
"1422","V2988",6590385841,"7717830750","10","1","a minute","Feb 8th, 2016 (UTC)","Jul 1st, 2016 (UTC)","0","$0.00",6590385841,"CloudKit-85318fd61f4fbc60afe6555e402e3d3eec3282153f72e9f0b04a995ddddc12993245b1bfecc6b7f25f3f5e91033886fbb9500b1afa6c3f59f33079451441d53a","","Irvine","United States","Apple iPad","Apple iPad 3","Los Angeles, CA","70.187.180.245","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","California","","3.4.0",NA,NA,"","false",1846,0,"true",1,"false"
"1423","V2989",6184391209,"","56","2","5 minutes","May 13th, 2016 (UTC)","Jul 25th, 2016 (UTC)","0","$0.00",6184391209,"CloudKit-bc41bda1eef9361e815a5098c6c2bbe19b6a065d6f1cf2b81d76ae91525cda1610a6310941ff6994f3ff0c4f4f44c530352682f23334b3a297e6a4c74377d215","Verizon","Nashville","United States","Apple iPhone","Apple iPhone 6","Nashville, TN","76.22.137.23","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Tennessee","3.3.3","3.5.1",NA,NA,"","true",3112,0,"true",25,"false"
"1424","V2990",6107348632,"","1620","107","3 hours","May 10th, 2016 (UTC)","Jul 27th, 2016 (UTC)","0","$0.00",6107348632,"CloudKit-4ac1873424c51cf688949ab3fddf31fd2af4fd5681bd902f5891d72848a8e606a1252fe6097a2f0422cba3e49601ac4ca2bea25a28e7d2c26d7483dcf9382c98","EE","London","United Kingdom","Apple iPhone","Apple iPhone 5s","","194.50.118.230","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","England","3.3.3","3.4.0",NA,NA,"","false",1088,0,"true",196,"false"
"1425","V2991",5858909128,"","96","6","3 minutes","Apr 30th, 2016 (UTC)","Jul 2nd, 2016 (UTC)","0","$0.00",5858909128,"CloudKit-a1d2051520cd13db5aa6d8afa900e166124865436eb8700ef12220d6f2a599b5d9e3002fb7df7ca77f133b063527e57e13f30e180341ffb91d80f2f88efb5c29","Vodafone India","Mumbai","India","Apple iPhone","Apple iPhone 6s","","183.87.45.3","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Maharashtra","3.3.2","3.4.0",NA,NA,"","false",43,0,"true",1,"false"
"1426","V2992",5975706740,"","71","14","9 minutes","Apr 25th, 2016 (UTC)","Jul 18th, 2016 (UTC)","0","$0.00",5975706740,"CloudKit-19f83023ac474ba11586a041b3dc271d1920710eebcad6e3869663fdd52241422e23aab5c4f8d7eca0fbee2ba000c53d5d3ede887c2272269b5ff031b2f9f457","AT&T","Pleasanton","United States","Apple iPhone","Apple iPhone 6","San Francisco-Oakland-San Jose, CA","99.65.180.99","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","California","3.3.2","3.4.0",2,NA,"","false",10568,27,"true",2,"true"
"1427","V2993",8132046183,"","3","1","a few seconds","Jul 15th, 2016 (UTC)","Jul 15th, 2016 (UTC)","0","$0.00",8132046183,"","voda AU","Perth","Australia","Apple iPhone","Apple iPhone 5s","","120.16.187.239","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Western Australia","3.4.0","3.4.0",NA,NA,"","false",0,0,"false",0,"false"
"1428","V2994",5945033727,"","527","17","an hour","May 4th, 2016 (UTC)","Jul 25th, 2016 (UTC)","0","$0.00",5945033727,"CloudKit-9044528f0241e9b5a566f1f19199421387c5c5ac3b7782866a1c3a50e4a4287a862bddf3675c18a3cac096a882dbae7b98a1ee0dfdcaeceb7d1c3abb7eb86b8f","CLARO","Guayaquil","Ecuador","Apple iPhone","Apple iPhone 5s","","190.63.119.99","Spanish","amplitude-ios/3.8.2","ios 9.3.1","","iOS","Provincia del Guayas","3.3.2","3.5.1",NA,NA,"","true",573,0,"true",48,"false"
"1429","V2995",8398727270,"","2","1","a few seconds","Jul 24th, 2016 (UTC)","Jul 24th, 2016 (UTC)","0","$0.00",8398727270,"","Nextel","","Mexico","Apple iPhone","Apple iPhone 6s Plus","","187.141.124.114","Spanish","amplitude-ios/3.8.2","ios 9.3.3","","iOS","","3.5.1","3.5.1",NA,NA,"","false",976,0,"true",11,"true"
"1430","V2996",6285966764,"","244","7","32 minutes","May 16th, 2016 (UTC)","Jul 8th, 2016 (UTC)","0","$0.00",6285966764,"CloudKit-e8008f38c36df455680775435635bf86c0e33a668fd6f701ecd326a2f9cb22c7039afa0c585ed6efd6b654c69599f074e279fe1b649ee8d4ac2556b31bcfc070","EMT","Tallinn","Estonia","Apple iPhone","Apple iPhone 6","","217.71.46.225","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Harjumaa","3.3.2","3.4.0",NA,NA,"","false",3334,0,"true",10,"false"
"1431","V2997",5799672254,"","78","17","8 minutes","Apr 28th, 2016 (UTC)","Jul 22nd, 2016 (UTC)","0","$0.00",5799672254,"","TIM","Guaira","Brazil","Apple iPhone","Apple iPhone 5","","187.49.52.214","Portuguese","amplitude-ios/3.8.2","ios 9.3.1","","iOS","Parana","3.3.2","3.5.1",NA,NA,"","false",824,0,"true",16,"true"
"1432","V2998",7723146885,"","4","1","a few seconds","Jul 1st, 2016 (UTC)","Jul 1st, 2016 (UTC)","0","$0.00",7723146885,"CloudKit-863a7d46b5cdd457ebe7cef458c091188a2c664dce4a89d8a9d6319149be2e483a558e86efc6eb41346891f9fb6d1fbe50c1a5732d8ebc7a2b606d232d97a040","Sprint","Vancouver","United States","Apple iPhone","Apple iPhone 6s","Portland, OR","73.11.84.250","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Washington","3.4.0","3.4.0",NA,NA,"","false",0,0,"true",0,"false"
"1433","V2999",6310940202,"","252","6","12 minutes","May 17th, 2016 (UTC)","Jul 24th, 2016 (UTC)","0","$0.00",6310940202,"","Verizon","Santa Rosa","United States","Apple iPhone","Apple iPhone 6s","San Francisco-Oakland-San Jose, CA","50.131.83.63","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","California","3.3.3","3.5.1",NA,NA,"","false",759,0,"true",16,"false"
"1434","V2",8039892823,"","16","1","a minute","Jul 13th, 2016 (UTC)","Jul 13th, 2016 (UTC)","0","$0.00",8039892823,"CloudKit-624e07305a3768543ef20b175cb5bf3628f7461d40ea4f0ab87a94c13de98cdfd6fe29a7e5094c7f6c478282178e617a1f48a5f913f694396a4605cfa0f5ff21","Verizon","Picayune","United States","Apple iPhone","Apple iPhone 6s","New Orleans, LA","68.116.215.133","English","amplitude-ios/3.8.1","ios 10.0","","iOS","Mississippi","3.4.0","3.4.0",NA,NA,"","true",302,0,"true",0,"false"
"1435","V21",7845753023,"","104","3","8 minutes","Jul 6th, 2016 (UTC)","Jul 26th, 2016 (UTC)","0","$0.00",7845753023,"CloudKit-25a194ea845c93da1f4403c16d698bb08739bb05061cabab56b0cd3e26af24ea89360944c9eef68cc74f3edaf0ec581347ea0bad8098a29a6922f32ca1e5a9d9","SK Telecom","Daejeon","South Korea","Apple iPhone","Apple iPhone 6s","","39.119.40.141","Korean","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Daejeon","3.4.0","3.4.0",NA,NA,"","false",3922,0,"true",1,"false"
"1436","V22",7911956132,"","81","1","a minute","Jul 8th, 2016 (UTC)","Jul 8th, 2016 (UTC)","0","$0.00",7911956132,"","Carrier","Tiran","Iran","Apple iPhone","Apple iPhone 5s","","5.237.237.28","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Isfahan","3.3.3","3.3.3",NA,NA,"","false",0,0,"false",0,"false"
"1437","V23",7732481139,"",NA,"48","2 hours","Jul 2nd, 2016 (UTC)","Jul 11th, 2016 (UTC)","0","$0.00",7732481139,"","","Asheville","United States","Apple iPad","Apple iPad 2","Greenville-Spartanburg, SC","97.82.228.62","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","North Carolina","3.4.0","3.4.0",NA,NA,"","true",312,0,"true",16,"false"
"1438","V24",7829267825,"","57","1","4 minutes","Jul 5th, 2016 (UTC)","Jul 5th, 2016 (UTC)","0","$0.00",7829267825,"CloudKit-a6073260994d2c7498ffa5630aa19b987526c51174e179e37553985be2641f6d82dd2ae8d56ce5654a5f8813d2cb1e365a9c99f25e57c174bbc4b1d52b27d678","Jio","Mumbai","India","Apple iPhone","Apple iPhone 6s Plus","","49.44.51.10","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Maharashtra","3.4.0","3.4.0",NA,NA,"","false",852,0,"true",1,"false"
"1439","V25",8170994186,"","78","1","9 minutes","Jul 17th, 2016 (UTC)","Jul 17th, 2016 (UTC)","0","$0.00",8170994186,"CloudKit-10ff1f0ebc0ce30de96d4dbf78875310268bfbcbc9370f2f5c13ba71bbc9d72d6a634dd435e7c916d9cfc05579d501e68472663863f6b279e4463fef2ebb6d00","ドコモ","Tokyo","Japan","Apple iPhone","Apple iPhone 6s","","1.75.243.206","Japanese","amplitude-ios/3.8.2","ios 9.3.1","","iOS","Tokyo","3.5.0","3.5.0",NA,NA,"","false",9367,0,"true",12,"false"
"1440","V26",6590489244,"",NA,"11","29 minutes","Feb 15th, 2016 (UTC)","Jul 19th, 2016 (UTC)","0","$0.00",6590489244,"CloudKit-6efcc6d47d0bed841764eb653117ec41ce49bc092ebee6a6dc31454cfca7dc6e6a486a022a58f33be17f9a22733af6fd05f5f5d02b51a46499abe7f692a42b7a","Sprint","Laurel","United States","Apple iPhone","Apple iPhone 6","Washington, DC (Hagerstown, MD)","66.87.82.62","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Maryland","","3.5.0",NA,NA,"","true",315,0,"true",16,"false"
"1441","V27",8197337343,"","2","1","a few seconds","Jul 18th, 2016 (UTC)","Jul 18th, 2016 (UTC)","0","$0.00",8197337343,"CloudKit-677fa4e544731583788aa92d67125da90e0354496bd04899cac20083270718ad851eb2a40be5aaef5ce647b6cd92111b85f519d5bbdd4eb4be0252f7a47de3c9","Verizon","Brea","United States","Apple iPhone","Apple iPhone 6","Los Angeles, CA","45.51.64.253","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","California","3.3.3","3.3.3",NA,NA,"","false",0,0,"false",0,"false"
"1442","V28",6829446996,"","73","3","4 minutes","May 26th, 2016 (UTC)","Jul 21st, 2016 (UTC)","0","$0.00",6829446996,"","Telstra","Greenacre","Australia","Apple iPad","Apple iPad Air 2","","1.129.96.106","English","amplitude-ios/3.7.0","ios 9.3.1","","iOS","New South Wales","3.3.1","3.3.3",0,NA,"false","false",13,0,"true",1,"false"
"1443","V29",5854281576,"",NA,"8","19 minutes","Apr 30th, 2016 (UTC)","Jul 11th, 2016 (UTC)","0","$0.00",5854281576,"CloudKit-de987ee60ec00d9af02f661c6db6b6bd6bbdbce8ababffbe022cb82f2d6da6aa124c9eaba109065f81683ac35a9610cba8c286b74debd3e7d99db65dc53706fd","Mobile TeleSystems","Moscow","Russia","Apple iPhone","Apple iPhone 5s","","213.87.145.33","Russian","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Moscow","3.3.2","3.4.0",NA,NA,"","false",3646,0,"true",3,"false"
"1444","V210",6129634609,"","260","39","14 minutes","Apr 29th, 2016 (UTC)","Jul 18th, 2016 (UTC)","0","$0.00",6129634609,"4B9C3DAB-87FC-4C4F-B1FE-5AA69CB11F59","TRUE-H","Bangkok","Thailand","Apple iPhone","Apple iPhone 6","","171.97.69.37","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Bangkok","3.3.2","3.5.0",NA,NA,"","false",2422,17,"true",23,"false"
"1445","V211",5913804396,"",NA,"86","3 hours","May 2nd, 2016 (UTC)","Jul 10th, 2016 (UTC)","0","$0.00",5913804396,"CloudKit-3cf7b399cb57f575dbe4de3eaad5a49b029013e602bbcd8614ccb2614a09104e2994e38f686ed0942943d1db54af74ebf3d0717e01cd1191d7f48e84269eb678","ENTEL PCS","Santiago","Chile","Apple iPhone","Apple iPhone 4s","","186.9.129.70","Spanish","amplitude-ios/3.8.1","ios 9.3","","iOS","Santiago Metropolitan","3.3.2","3.4.0",NA,NA,"","true",213,0,"true",41,"false"
"1446","V212",6595095134,"",NA,"11","44 minutes","Feb 3rd, 2016 (UTC)","Jul 18th, 2016 (UTC)","0","$0.00",6595095134,"CloudKit-b2023696840eeec308740d0096b8b6070d11a634437b7330aa7ae29ed536f4cc7e446960c4c24ed985e9b9d5d82230edab83f9fa24aea201eb4f8be625cc0668","TELIA","Mora","Sweden","Apple iPhone","Apple iPhone 6","","95.195.139.22","Swedish","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Dalarna","","3.5.0",NA,NA,"","true",3653,7,"true",77,"true"
"1447","V213",8164383627,"","2","1","a few seconds","Jul 17th, 2016 (UTC)","Jul 17th, 2016 (UTC)","0","$0.00",8164383627,"CloudKit-e101604f4321bb27fa5c70398eea3865a636ec71aa6980b55dcf77b1091005af176007fb9a74b320e5e3db214ffcf2c1f93c26aaf44e5829c5ace30eae17067c","Verizon","Florence","United States","Apple iPhone","Apple iPhone 4s","Springfield-Holyoke, MA","50.157.211.93","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Massachusetts","3.5.0","3.5.0",NA,NA,"","false",743,0,"true",11,"false"
"1448","V214",6049531289,"","277","6","15 minutes","May 8th, 2016 (UTC)","Jul 6th, 2016 (UTC)","0","$0.00",6049531289,"CloudKit-18c083ff47cd3cd4c0899998d1b5db8523be8a9730c53f114231e7f67100f3e0dcb25a79f158c4e4d4bd07790fad61691e75771295103a2198857ad2d3ce6812","T-Mobile","Springville","United States","Apple iPhone","Apple iPhone 6s","Salt Lake City, UT","98.202.149.89","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Utah","3.3.3","3.4.0",NA,NA,"","false",331,0,"true",4,"false"
"1449","V215",8001484485,"","234","2","19 minutes","Jul 11th, 2016 (UTC)","Jul 11th, 2016 (UTC)","0","$0.00",8001484485,"","Carrier","Moscow","Russia","Apple iPhone","Apple iPhone 6","","213.87.161.210","Russian","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Moscow","3.4.0","3.4.0",NA,NA,"","false",716,0,"true",4,"false"
"1450","V216",7267094971,"","15","3","a few seconds","Jun 17th, 2016 (UTC)","Jun 27th, 2016 (UTC)","0","$0.00",7267094971,"","NRJ","Nice","France","Apple iPhone","Apple iPhone 4s","","89.3.164.49","French","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Alpes-Maritimes","3.3.3","3.3.3",NA,NA,"","false",138,0,"true",1,"false"
"1451","V217",5802621189,"","147","6","16 minutes","Apr 28th, 2016 (UTC)","Jun 26th, 2016 (UTC)","0","$0.00",5802621189,"CloudKit-ba07378c42cf961ea2ccdbe5180131437725dccfe0b6eddf55cef13dfaf6b65584e6dc6fa979abe86c9b9172ba4d6016b09326ebd90dfb95b5603507fc77c2f0","AT&T","Los Angeles","United States","Apple iPhone","Apple iPhone 6s Plus","Los Angeles, CA","107.77.230.195","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","California","3.3.2","3.3.3",NA,NA,"","true",3288,0,"true",24,"false"
"1452","V218",6592067376,"","2","1","a few seconds","Feb 19th, 2016 (UTC)","Jul 15th, 2016 (UTC)","0","$0.00",6592067376,"CloudKit-9f9d4b40670e5cdfbb7c24b4c656dd066dc70ac8668e4dbefbda9d812e379ec617a329511783fb10afee53ef60c2e55223883186541087ca27a1f23def42b674","AT&T","Clovis","United States","Apple iPhone","Apple iPhone 5","Fresno-Visalia, CA","98.252.81.27","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","California","","3.5.0",NA,NA,"","false",0,0,"false",11,"false"
"1453","V219",8078085051,"","35","2","3 minutes","Jul 14th, 2016 (UTC)","Jul 24th, 2016 (UTC)","0","$0.00",8078085051,"CloudKit-b2032c01372e9eed2c6678d5d6343c446d174a2eec0b2f3bfd445d85aa597203a8d02b8d70137dd0db237701ccdcf2146e808ef8f0b02e0e1bff9d49028d204a","T-Mobile","","United States","Apple iPhone","Apple iPhone 6s","","172.56.12.94","English","amplitude-ios/3.8.2","ios 9.3.3","","iOS","Illinois","3.4.0","3.5.1",NA,NA,"","false",3356,0,"true",12,"false"
"1454","V220",5917355838,"","196","7","28 minutes","May 3rd, 2016 (UTC)","Jul 1st, 2016 (UTC)","0","$0.00",5917355838,"CloudKit-5e65ca02e347d4007733b361ff33f7c8a80e01f821bd28a56c565613dfba5ab608aa66e67c4db54f2b4dd737a8a8ed7931b9f5ea61150a511348f318777e30d9","Verizon","Littleton","United States","Apple iPhone","Apple iPhone 6","Denver, CO","24.8.31.11","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Colorado","3.3.2","3.4.0",NA,NA,"","true",745,0,"true",7,"false"
"1455","V221",5839290753,"",NA,"6","an hour","Apr 29th, 2016 (UTC)","Jul 7th, 2016 (UTC)","0","$0.00",5839290753,"CloudKit-8d48923c6e6d2019d9338e9fa04a99852b2b13db7492d41ac18a3115e975836e0caa9003c75e9ec52d5926e0a22f330a6d46df96320945e4804b91109f2ca07e","Verizon","Cambridge","United States","Apple iPhone","Apple iPhone 6s","Boston, MA-Manchester, NH","50.204.141.174","English","amplitude-ios/3.8.1","ios 9.3.1","","iOS","Massachusetts","3.3.2","3.4.0",NA,NA,"","false",1034,0,"true",25,"false"
"1456","V222",8115713249,"","36","1","2 minutes","Jul 15th, 2016 (UTC)","Jul 15th, 2016 (UTC)","0","$0.00",8115713249,"","voda AU","Jamboree Heights","Australia","Apple iPhone","Apple iPhone 6 Plus","","58.106.133.133","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Queensland","3.5.0","3.5.0",NA,NA,"","false",3241,0,"true",11,"false"
"1457","V223",6051124696,"",NA,NA,"","","",NA,"",6051124696,"CloudKit-ca3906604306d84878c4fdbac722a56ac6a34d2d6484fb09e26cec853bdfdd99d6c15d50bcf11a268f95fa7ed9c34c5e3f567fb4fe4885f75a56b4c5b17e9472","vodafone UK","Belgrade","Serbia","Apple iPhone","Apple iPhone 5s","","178.222.67.58","English","amplitude-ios/3.8.2","ios 9.3.2","true","iOS","","3.3.3","3.5.0",NA,NA,"","false",1310,1,"true",35,"false"
"1458","V224",6343392034,"","115","3","11 minutes","May 18th, 2016 (UTC)","Jul 10th, 2016 (UTC)","0","$0.00",6343392034,"","KPN NL","Groningen","Netherlands","Apple iPhone","Apple iPhone 6 Plus","","82.95.115.41","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Groningen","3.3.3","3.4.0",NA,NA,"","false",3856,2,"true",4,"false"
"1459","V225",8422967891,"","17","1","a minute","Jul 25th, 2016 (UTC)","Jul 25th, 2016 (UTC)","0","$0.00",8422967891,"CloudKit-5564f6db82757b4c591edd9abf928fb57ee7f60f290e537003fee5a83ac216c05e64e47c95f77511729254797aff224057a620e95d2cd7eacb7abf29726520f8","Carrier","","India","Apple iPhone","Apple iPhone 5s","","112.110.105.47","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","","3.5.1","3.5.1",NA,NA,"","false",0,0,"false",11,"false"
